"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Nov 24 13:05:18 UTC 2022","Thu Nov 24 13:05:18 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_5g","Test40Mhz5GChannel44PeakThroughput","","","test_client_wpa3_eap_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:21 UTC 2022","Thu Nov 24 13:05:21 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_2g","Test20Mhz2GChannel2PeakThroughput","","","test_client_wpa2_enterprise_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:16 UTC 2022","Thu Nov 24 13:05:16 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_40Mhz_5g","Test40Mhz5GChannel36PeakThroughput","","","test_client_wpa2_eap_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:19 UTC 2022","Thu Nov 24 13:05:19 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_5g","TestCountryCA20Mhz5GChannel136PeakThroughput","","","test_client_wpa3_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa3_personal and twog""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","e2e.advanced.receiver_sensitivity","test_vlan_mode_5g","TestRxSensitivityVLAN5G","","","test_client_wpa2_personal_vlan_mcs2_nss2_5g[setup_configuration0]","Receiver Sensitivity vlan Mode
           pytest -m ""rx_sensitivity_test and vlan and wpa2_personal and fiveg""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","e2e.advanced.receiver_sensitivity","test_vlan_mode_2g","TestRxSensitivityVLAN2G","","","test_client_wpa2_personal_vlan_mcs2_nss1_2g[setup_configuration0]","Receiver Sensitivity vlan Mode
           pytest -m ""rx_sensitivity_test and vlan and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:27 UTC 2022","Thu Nov 24 13:05:27 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_5g","Test40Mhz5GChannel140PeakThroughput","","","test_client_wpa_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:17 UTC 2022","Thu Nov 24 13:05:17 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel48PeakThroughput","","","test_client_wpa2_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:24 UTC 2022","Thu Nov 24 13:05:24 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_5g","TestCountryCA20Mhz5GChannel56PeakThroughput","","","test_client_wpa3_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa3_personal and twog""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","Client Scale Tests","WPA2 Personal Security","BRIDGE Mode","","","Test for TCP Upload 5 GHz"," Client Scale Test BRIDGE mode
            pytest -m ""client_scale_tests and bridge and wpa2_personal and fiveg and tcp_upload""
        "
"skipped","Thu Nov 24 13:05:18 UTC 2022","Thu Nov 24 13:05:18 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_2g","Test20Mhz2GChannel11PeakThroughput","","","test_client_wpa3_enterprise_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:31 UTC 2022","Thu Nov 24 13:05:31 UTC 2022","0","Client Connect Tests","BRIDGE Mode","General security mode Client Connect","","","BRIDGE Mode Client Connect Test with wpa3_personal encryption 2.4 GHz Band","
            BRIDGE Mode Client Connect Test with wpa3_personal encryption 2.4 GHz Band
            pytest -m ""client_connect_tests and bridge and general and wpa3_personal and twog""
        "
"skipped","Thu Nov 24 13:05:23 UTC 2022","Thu Nov 24 13:05:23 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_20Mhz_5g","TestCountryCA20Mhz5GChannel56PeakThroughput","","","test_client_wpa3_eap_eap_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:29 UTC 2022","Thu Nov 24 13:05:29 UTC 2022","0","Country Code Tests","BRIDGE Mode(20 MHz)","IN country code (Channel-104)","","","Test for bandwidth 20 and channel 104","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and fiveg and channel104""
        "
"skipped","Thu Nov 24 13:05:14 UTC 2022","Thu Nov 24 13:05:14 UTC 2022","0","e2e.advanced.receiver_sensitivity","test_bridge_mode_5g","TestRxSensitivityBRIDGE5G","","","test_client_wpa2_personal_bridge_mcs3_nss4_5g[setup_configuration0]","Receiver Sensitivity Bridge Mode
           pytest -m ""rx_sensitivity_test and bridge and wpa2_personal and fiveg""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","DFS Test","BRIDGE Mode(20 MHz)","Channel-64","","","Test for Channel 64 and bandwidth 20",""
"skipped","Thu Nov 24 13:05:20 UTC 2022","Thu Nov 24 13:05:20 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel136PeakThroughput","","","test_client_wpa_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:22 UTC 2022","Thu Nov 24 13:05:22 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_2g","Test20Mhz2GChannel1PeakThroughput","","","test_client_wpa2_personal_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:31 UTC 2022","Thu Nov 24 13:05:31 UTC 2022","0","Client Connect Tests","BRIDGE Mode","Enterprise security mode Client Connect","","","BRIDGE Mode Client Connect Test for wpa3 enterprise 2.4 GHz","
            BRIDGE Mode Client Connect Test with wpa2_personal encryption 2.4 GHz Band
            pytest -m ""client_connect_tests and bridge and enterprise and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:17 UTC 2022","Thu Nov 24 13:05:17 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel108PeakThroughput","","","test_client_wpa2_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:20 UTC 2022","Thu Nov 24 13:05:20 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_2g","Test20Mhz2GChannel6PeakThroughput","","","test_client_wpa_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:28 UTC 2022","Thu Nov 24 13:05:28 UTC 2022","0","Rate Limiting With Radius Test","BRIDGE Mode","WPA2 Enterprise Security","","","Test for max download group user1 2.4 GHz","
            Test: check max-download ratelimit of group - user1
            pytest -m ""wpa2_enterprise and twog and max_download_user1""
        "
"skipped","Thu Nov 24 13:05:21 UTC 2022","Thu Nov 24 13:05:21 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_5g","Test40Mhz5GChannel108PeakThroughput","","","test_client_wpa_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:14 UTC 2022","Thu Nov 24 13:05:14 UTC 2022","0","e2e.advanced.receiver_sensitivity","test_bridge_mode_5g","TestRxSensitivityBRIDGE5G","","","test_client_wpa2_personal_bridge_mcs6_nss3_5g[setup_configuration0]","Receiver Sensitivity Bridge Mode
           pytest -m ""rx_sensitivity_test and bridge and wpa2_personal and fiveg""
        "
"skipped","Thu Nov 24 13:05:31 UTC 2022","Thu Nov 24 13:05:31 UTC 2022","0","Client Connect Tests","NAT Mode","General security mode Client Connect","","","Nat Mode Client Connect Test with open encryption 2.4 GHz Band","
            NAT Mode Client Connect Test with open encryption 2.4 GHz Band
            pytest -m ""client_connect_tests and nat and general and open and twog""
        "
"skipped","Thu Nov 24 13:05:29 UTC 2022","Thu Nov 24 13:05:29 UTC 2022","0","Country Code Tests","BRIDGE Mode(40 MHz)","IN country code (Channel-36)","","","Test for bandwidth 40 and channel 36","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and fiveg and channel36""
        "
"skipped","Thu Nov 24 13:05:24 UTC 2022","Thu Nov 24 13:05:24 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_wpa3_personal_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","e2e.basic.performance_tests.multi_station_throughput.wpa2_personal.bridge_mode","performance","TestMultiStaThptbridge","","","test_mstathpt_wpa2p_bridge_tcp_dl_2g_18[setup_configuration0]","
                             pytest -m ""multi_sta_thpt and bridge and wpa2_personal and twog""
        "
"skipped","Thu Nov 24 13:05:22 UTC 2022","Thu Nov 24 13:05:22 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_80Mhz_5g","Test80Mhz5GChannel100PeakThroughput","","","test_client_wpa2_eap_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:15 UTC 2022","Thu Nov 24 13:05:15 UTC 2022","0","e2e.advanced.spatial_consistency.wpa2_personal","test_bridge_spatial","Test_SpatialConsistency_Bridge","","","test_nss2_wpa2_personal_2g_10db_0degree[setup_configuration0]",""
"skipped","Thu Nov 24 13:05:20 UTC 2022","Thu Nov 24 13:05:20 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel108PeakThroughput","","","test_client_wpa_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:28 UTC 2022","Thu Nov 24 13:05:28 UTC 2022","0","Rate Limiting Tests","BRIDGE Mode","WPA2 Personal Security","","","Test for Upload per client batch size 1,2,5 5 GHz","
            Test Rate Limiting Scenario
            pytest -m ""rate_limiting_tests and bridge and wpa2_personal and fiveg and up_per_client""
        "
"skipped","Thu Nov 24 13:05:20 UTC 2022","Thu Nov 24 13:05:20 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_80Mhz_5g","Test80Mhz5GChannel36PeakThroughput","","","test_client_wpa3_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_personal and twog""
        "
"skipped","Thu Nov 24 13:05:22 UTC 2022","Thu Nov 24 13:05:22 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_80Mhz_5g","Test80Mhz5GChannel100PeakThroughput","","","test_client_wpa2_eap_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:24 UTC 2022","Thu Nov 24 13:05:24 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa3_enterprise_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:25 UTC 2022","Thu Nov 24 13:05:25 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_2g","Test20Mhz2GChannel11PeakThroughput","","","test_client_wpa_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:18 UTC 2022","Thu Nov 24 13:05:18 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_5g","Test40Mhz5GChannel136PeakThroughput","","","test_client_wpa3_eap_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:28 UTC 2022","Thu Nov 24 13:05:28 UTC 2022","0","Rate Limiting With Radius Test","BRIDGE Mode","WPA2 Enterprise Security","","","Test for max upload group user2 2.4 GHz","
            Test: check max-upload ratelimit of group - user2
            pytest -m ""wpa2_enterprise and twog and max_upload_user2""
        "
"skipped","Thu Nov 24 13:05:30 UTC 2022","Thu Nov 24 13:05:30 UTC 2022","0","Country Code Tests","BRIDGE Mode(20 MHz)","SG country code (Channel-36)","","","Test for bandwidth 20 and channel 36","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and fiveg and channel36""
        "
"skipped","Thu Nov 24 13:05:31 UTC 2022","Thu Nov 24 13:05:31 UTC 2022","0","Client Connect Tests","NAT Mode","Enterprise security mode Client Connect","","","NAT Mode Client Connect Test for wpa2 enterprise 2.4 GHz","
            NAT Mode Client Connect Test with wpa encryption 2.4 GHz Band
            pytest -m ""client_connectivity_tests and nat and enterprise and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:21 UTC 2022","Thu Nov 24 13:05:21 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_5g","TestCountryCA20Mhz5GChannel144PeakThroughput","","","test_client_wpa2_eap_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:25 UTC 2022","Thu Nov 24 13:05:25 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:20 UTC 2022","Thu Nov 24 13:05:20 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel60PeakThroughput","","","test_client_wpa_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and fiveg""
        "
"skipped","Thu Nov 24 13:05:21 UTC 2022","Thu Nov 24 13:05:21 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_80Mhz_5g","Test80Mhz5GChannel36PeakThroughput","","","test_client_wpa_bridge_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa and twog""
        "
"skipped","Thu Nov 24 13:05:22 UTC 2022","Thu Nov 24 13:05:22 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_40Mhz_5g","Test40Mhz5GChannel136PeakThroughput","","","test_client_wpa2_eap_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:24 UTC 2022","Thu Nov 24 13:05:24 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_40Mhz_5g","Test40Mhz5GChannel36PeakThroughput","","","test_client_wpa3_eap_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_enterprise and twog""
        "
"skipped","Thu Nov 24 13:05:29 UTC 2022","Thu Nov 24 13:05:29 UTC 2022","0","Country Code Tests","BRIDGE Mode(20 MHz)","CA country code (Channel-10)","","","Test for bandwidth 20 and channel 10","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and twog and channel10""
        "
"skipped","Thu Nov 24 13:05:25 UTC 2022","Thu Nov 24 13:05:25 UTC 2022","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_wpa3_personal_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
